id,cow_id,collar_id,total_eating,total_rumination,total_other,observation_time,server_time,hour_complete,alert_processed,local_id
143094,203,185,31,0,10,2018-06-28 17:59:59+01,2018-06-28 18:00:12.753432+01,t,t,2714
143302,203,185,8,8,24,2018-06-28 18:59:59+01,2018-06-28 19:00:11.581823+01,t,t,2714
143533,203,185,13,20,8,2018-06-28 19:59:59+01,2018-06-28 20:00:11.124124+01,t,t,2714
143750,203,185,20,12,9,2018-06-28 20:59:59+01,2018-06-28 21:00:11.808526+01,t,t,2714
143980,203,185,1,16,23,2018-06-28 21:59:59+01,2018-06-28 22:00:11.129828+01,t,t,2714
144206,203,185,1,0,40,2018-06-28 22:59:59+01,2018-06-28 23:00:10.891129+01,t,t,2714
144431,203,185,3,24,14,2018-06-28 23:59:59+01,2018-06-29 00:00:12.144531+01,t,t,2714
144578,203,185,3,8,29,2018-06-29 00:59:59+01,2018-06-29 00:50:08.747932+01,t,t,2714
144980,203,185,35,0,6,2018-06-29 01:59:59+01,2018-06-29 02:10:09.810034+01,t,t,2714
145188,203,185,41,0,0,2018-06-29 02:59:59+01,2018-06-29 03:10:08.663436+01,t,t,2714
145465,203,185,16,9,15,2018-06-29 03:59:59+01,2018-06-29 04:10:09.341737+01,t,t,2714
145674,203,185,6,22,13,2018-06-29 04:59:59+01,2018-06-29 05:10:13.509038+01,t,t,2714
145816,203,185,3,9,29,2018-06-29 05:59:59+01,2018-06-29 06:00:13.127539+01,t,t,2714
146029,203,185,11,16,13,2018-06-29 06:59:59+01,2018-06-29 07:00:11.219841+01,t,t,2714
146259,203,185,30,4,7,2018-06-29 07:59:59+01,2018-06-29 08:00:13.477143+01,t,t,2714
146481,203,185,30,7,4,2018-06-29 08:59:59+01,2018-06-29 09:00:12.917544+01,t,t,2714
146701,203,185,0,16,24,2018-06-29 09:59:59+01,2018-06-29 10:00:12.106846+01,t,t,2714
146900,203,185,0,16,25,2018-06-29 10:59:59+01,2018-06-29 11:00:11.930149+01,t,t,2714
147150,203,185,0,25,16,2018-06-29 11:59:59+01,2018-06-29 12:00:12.996549+01,t,t,2714
147370,203,185,1,13,26,2018-06-29 12:59:59+01,2018-06-29 13:00:12.027851+01,t,t,2714
147597,203,185,25,8,8,2018-06-29 13:59:59+01,2018-06-29 14:00:12.580152+01,t,t,2714
147817,203,185,29,0,11,2018-06-29 14:59:59+01,2018-06-29 15:00:12.475553+01,t,t,2714
147945,203,185,11,18,12,2018-06-29 15:59:59+01,2018-06-29 15:50:08.836954+01,t,t,2714
148346,203,185,1,17,23,2018-06-29 16:59:59+01,2018-06-29 17:10:09.046156+01,t,t,2714
148571,203,185,0,0,41,2018-06-29 17:59:59+01,2018-06-29 18:10:09.042458+01,t,t,2714
148777,203,185,0,18,22,2018-06-29 18:59:59+01,2018-06-29 19:10:09.77276+01,t,t,2714
149043,203,185,24,0,17,2018-06-29 19:59:59+01,2018-06-29 20:10:09.809161+01,t,t,2714
149159,203,185,41,0,0,2018-06-29 20:59:59+01,2018-06-29 21:00:12.184562+01,t,t,2714
149381,203,185,22,15,3,2018-06-29 21:59:59+01,2018-06-29 22:00:11.548864+01,t,t,2714
149612,203,185,20,11,10,2018-06-29 22:59:59+01,2018-06-29 23:00:12.311265+01,t,t,2714
149831,203,185,1,10,30,2018-06-29 23:59:59+01,2018-06-30 00:00:12.621567+01,t,t,2714
150056,203,185,1,25,14,2018-06-30 00:59:59+01,2018-06-30 01:00:11.237869+01,t,t,2714
150283,203,185,0,0,41,2018-06-30 01:59:59+01,2018-06-30 02:00:12.03927+01,t,t,2714
150487,203,185,30,0,11,2018-06-30 02:59:59+01,2018-06-30 03:00:11.770572+01,t,t,2714
150726,203,185,7,28,5,2018-06-30 03:59:59+01,2018-06-30 04:00:11.575873+01,t,t,2714
150961,203,185,0,19,22,2018-06-30 04:59:59+01,2018-06-30 05:00:12.532274+01,t,t,2714
151191,203,185,0,24,17,2018-06-30 05:59:59+01,2018-06-30 06:00:13.175576+01,t,t,2714
151314,203,185,0,0,40,2018-06-30 06:59:59+01,2018-06-30 06:50:07.809077+01,t,t,2714
151734,203,185,22,0,19,2018-06-30 07:59:59+01,2018-06-30 08:10:08.738179+01,t,t,2714
151956,203,185,35,6,0,2018-06-30 08:59:59+01,2018-06-30 09:10:09.830481+01,t,t,2714
152190,203,185,5,35,0,2018-06-30 09:59:59+01,2018-06-30 10:10:09.523791+01,t,t,2714
152395,203,185,1,6,34,2018-06-30 10:59:59+01,2018-06-30 11:10:09.046184+01,t,t,2714
152539,203,185,2,13,25,2018-06-30 11:59:59+01,2018-06-30 12:00:13.110585+01,t,t,2714
152767,203,185,2,15,24,2018-06-30 12:59:59+01,2018-06-30 13:00:12.128887+01,t,t,2714
152989,203,185,30,10,1,2018-06-30 13:59:59+01,2018-06-30 14:00:12.548288+01,t,t,2714
153205,203,185,38,0,2,2018-06-30 14:59:59+01,2018-06-30 15:00:13.00259+01,t,t,2714
153423,203,185,1,36,4,2018-06-30 15:59:59+01,2018-06-30 16:00:11.071991+01,t,t,2714
153636,203,185,1,7,33,2018-06-30 16:59:59+01,2018-06-30 17:00:11.065292+01,t,t,2714
153862,203,185,6,8,26,2018-06-30 17:59:59+01,2018-06-30 18:00:12.194594+01,t,t,2714
154075,203,185,40,0,1,2018-06-30 18:59:59+01,2018-06-30 19:00:11.350995+01,t,t,2714
154318,203,185,22,0,19,2018-06-30 19:59:59+01,2018-06-30 20:00:11.469297+01,t,t,2714
154445,203,185,1,15,25,2018-06-30 20:59:59+01,2018-06-30 20:50:08.392798+01,t,t,2714
154676,203,185,38,0,2,2018-06-30 21:59:59+01,2018-06-30 21:50:08.459099+01,t,t,2714
155090,203,185,30,4,7,2018-06-30 22:59:59+01,2018-06-30 23:10:08.603201+01,t,t,2714
155320,203,185,24,4,13,2018-06-30 23:59:59+01,2018-07-01 00:10:08.595502+01,t,t,2714
155551,203,185,1,28,12,2018-07-01 00:59:59+01,2018-07-01 01:10:09.331903+01,t,t,2714
155674,203,185,10,0,30,2018-07-01 01:59:59+01,2018-07-01 02:00:12.981304+01,t,t,2714
155885,203,185,7,8,26,2018-07-01 02:59:59+01,2018-07-01 03:00:13.330605+01,t,t,2714
156118,203,185,9,18,14,2018-07-01 03:59:59+01,2018-07-01 04:00:12.633007+01,t,t,2714
156337,203,185,36,4,0,2018-07-01 04:59:59+01,2018-07-01 05:00:12.608308+01,t,t,2714
156550,203,185,9,27,5,2018-07-01 05:59:59+01,2018-07-01 06:00:13.578609+01,t,t,2714
156784,203,185,3,9,29,2018-07-01 06:59:59+01,2018-07-01 07:00:11.848011+01,t,t,2714
157003,203,185,25,12,3,2018-07-01 07:59:59+01,2018-07-01 08:00:11.880312+01,t,t,2714
